file,subsystem,category,evidence,replacement,priority,activity,sha256,upstream_sha256,upstream_normalized_sha256,alpha3_equal,review_status
third_party/libultraship/include/libultraship/libultra/os.h,platform/build,B+D,Canonical MM/libultra s32/u32 signatures and existing lus_osGetTime symbol separation from libctru clock retained. All mandatory declarations reconstructed from official header.,no,preserve,source inventory; build membership not inferred,31f39b82551f816184c749cd9e05479c51ede1091cf99c76aeb6914780ca9977,13d43815346297331bb6c5f65ab73d82ae75d4c31a39abf585b921598a13004b,13d43815346297331bb6c5f65ab73d82ae75d4c31a39abf585b921598a13004b,False,verified-review
third_party/libultraship/include/libultraship/libultra/pfs.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,ca49463c8db147564e02f1ef4a0ce64793c0ce95be6b952aafbc9af22b1f2f13,ca49463c8db147564e02f1ef4a0ce64793c0ce95be6b952aafbc9af22b1f2f13,ca49463c8db147564e02f1ef4a0ce64793c0ce95be6b952aafbc9af22b1f2f13,True,verified-upstream
third_party/libultraship/include/libultraship/libultra/pi.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,3a8f8f2cf22e0d434b9cce1aef247822f71f6be8562f74cb47e0463a87a7343c,3a8f8f2cf22e0d434b9cce1aef247822f71f6be8562f74cb47e0463a87a7343c,3a8f8f2cf22e0d434b9cce1aef247822f71f6be8562f74cb47e0463a87a7343c,True,verified-upstream
third_party/libultraship/include/libultraship/libultra/printf.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,5d7a4276b3f9bb95d394465cd7bee809370e8a53519e6d06546e8a69a5e896db,5d7a4276b3f9bb95d394465cd7bee809370e8a53519e6d06546e8a69a5e896db,5d7a4276b3f9bb95d394465cd7bee809370e8a53519e6d06546e8a69a5e896db,True,verified-upstream
third_party/libultraship/include/libultraship/libultra/r4300.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,000ed53943de24e9e482912a89056057c8dc00e11f2780947294513099b97200,000ed53943de24e9e482912a89056057c8dc00e11f2780947294513099b97200,000ed53943de24e9e482912a89056057c8dc00e11f2780947294513099b97200,True,verified-upstream
third_party/libultraship/include/libultraship/libultra/rcp.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,ec160180b8507c35f0ba7d1275f1ec44af03a5f9d661c3440fced7011e313c76,ec160180b8507c35f0ba7d1275f1ec44af03a5f9d661c3440fced7011e313c76,ec160180b8507c35f0ba7d1275f1ec44af03a5f9d661c3440fced7011e313c76,True,verified-upstream
third_party/libultraship/include/libultraship/libultra/rdp.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,c598f6c6c376782a0800f5972371e48d411e72eae4da81fa45237b109de719c8,c598f6c6c376782a0800f5972371e48d411e72eae4da81fa45237b109de719c8,c598f6c6c376782a0800f5972371e48d411e72eae4da81fa45237b109de719c8,True,verified-upstream
third_party/libultraship/include/libultraship/libultra/sptask.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,2638d50910e45eab4fa9f3363d831e3f11024b53e90091b5e9097b248876ad62,2638d50910e45eab4fa9f3363d831e3f11024b53e90091b5e9097b248876ad62,2638d50910e45eab4fa9f3363d831e3f11024b53e90091b5e9097b248876ad62,True,verified-upstream
third_party/libultraship/include/libultraship/libultra/thread.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,813db7261a28f295849e787b699c6257644322b196d14262d590eaa403793bea,813db7261a28f295849e787b699c6257644322b196d14262d590eaa403793bea,813db7261a28f295849e787b699c6257644322b196d14262d590eaa403793bea,True,verified-upstream
third_party/libultraship/include/libultraship/libultra/time.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,442161fd955c449382dce92e3ef740178b1ba8329eb037599f551d1808c33d89,442161fd955c449382dce92e3ef740178b1ba8329eb037599f551d1808c33d89,442161fd955c449382dce92e3ef740178b1ba8329eb037599f551d1808c33d89,True,verified-upstream
third_party/libultraship/include/libultraship/libultra/types.h,platform/build,B,Exact official types.h restored. Prior alpha difference was commentary only.,no,preserve,source inventory; build membership not inferred,b6c0db2e79bce9db7e1b198a4a515f097d8fc2a484df158e9b9a367977aac445,b6c0db2e79bce9db7e1b198a4a515f097d8fc2a484df158e9b9a367977aac445,b6c0db2e79bce9db7e1b198a4a515f097d8fc2a484df158e9b9a367977aac445,True,verified-review
third_party/libultraship/include/libultraship/libultra/vi.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,4c10d6924555c4ac9411904c7b019cc0c9084adb67fdf50fdaa4a4f54265296a,4c10d6924555c4ac9411904c7b019cc0c9084adb67fdf50fdaa4a4f54265296a,4c10d6924555c4ac9411904c7b019cc0c9084adb67fdf50fdaa4a4f54265296a,True,verified-upstream
third_party/libultraship/include/libultraship/libultra.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,5382f4d5ed781a8ac3756c04a6e113f0e00c274d1e1b3260cf8931c4c1bb445e,5382f4d5ed781a8ac3756c04a6e113f0e00c274d1e1b3260cf8931c4c1bb445e,5382f4d5ed781a8ac3756c04a6e113f0e00c274d1e1b3260cf8931c4c1bb445e,True,verified-upstream
third_party/libultraship/include/libultraship/libultraship.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,a9296e7d9f137371c01898ce9c9c7c5eda9f24a7816993f6d23263d96515e963,a9296e7d9f137371c01898ce9c9c7c5eda9f24a7816993f6d23263d96515e963,a9296e7d9f137371c01898ce9c9c7c5eda9f24a7816993f6d23263d96515e963,True,verified-upstream
third_party/libultraship/include/libultraship/log/luslog.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,f30abace04a501d5793722337bfe537307fa09b926d29dcfd91faa7d86f0bc04,f30abace04a501d5793722337bfe537307fa09b926d29dcfd91faa7d86f0bc04,f30abace04a501d5793722337bfe537307fa09b926d29dcfd91faa7d86f0bc04,True,verified-upstream
third_party/libultraship/include/libultraship/luslog.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,bbb1c30981835f4a018c5ad0ca9572d8473447d2911589308d0b926f649e4e1e,bbb1c30981835f4a018c5ad0ca9572d8473447d2911589308d0b926f649e4e1e,bbb1c30981835f4a018c5ad0ca9572d8473447d2911589308d0b926f649e4e1e,True,verified-upstream
third_party/libultraship/include/libultraship/window/gui/GfxDebuggerWindow.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,12acecb2167452c0f4e319be356ebdfaf18c058ef032f532348e8a5850792ad7,12acecb2167452c0f4e319be356ebdfaf18c058ef032f532348e8a5850792ad7,12acecb2167452c0f4e319be356ebdfaf18c058ef032f532348e8a5850792ad7,True,verified-upstream
third_party/libultraship/include/libultraship/window/gui/InputEditorWindow.h,input,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,8eb0aa12c0cae18f26b78735252db9b28152ccbf953e066d707daea01649a70d,8eb0aa12c0cae18f26b78735252db9b28152ccbf953e066d707daea01649a70d,8eb0aa12c0cae18f26b78735252db9b28152ccbf953e066d707daea01649a70d,True,verified-upstream
third_party/libultraship/include/ship/Api.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,e2ad40e65af36bd6939cd204e66b758149b77e3d4c3469322d6afe22dc2540a4,e2ad40e65af36bd6939cd204e66b758149b77e3d4c3469322d6afe22dc2540a4,e2ad40e65af36bd6939cd204e66b758149b77e3d4c3469322d6afe22dc2540a4,True,verified-upstream
third_party/libultraship/include/ship/audio/Audio.h,audio,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,c463e70106c6aaf3e40646175e765b9e89d991f80bec0344b05f00e17df0e513,c463e70106c6aaf3e40646175e765b9e89d991f80bec0344b05f00e17df0e513,c463e70106c6aaf3e40646175e765b9e89d991f80bec0344b05f00e17df0e513,True,verified-upstream
third_party/libultraship/include/ship/audio/AudioChannelsSetting.h,audio,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,ce2258f6c4ca5e65b6230bb8ca3d627a9d29797ed56cde2620a2bc5f0203a70a,ce2258f6c4ca5e65b6230bb8ca3d627a9d29797ed56cde2620a2bc5f0203a70a,ce2258f6c4ca5e65b6230bb8ca3d627a9d29797ed56cde2620a2bc5f0203a70a,True,verified-upstream
third_party/libultraship/include/ship/audio/AudioPlayer.h,audio,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,3a2fc2a9a162a7244a4ee3e96e8b20c33bb6afc62b9921a32d9357d4106aa23a,3a2fc2a9a162a7244a4ee3e96e8b20c33bb6afc62b9921a32d9357d4106aa23a,3a2fc2a9a162a7244a4ee3e96e8b20c33bb6afc62b9921a32d9357d4106aa23a,True,verified-upstream
third_party/libultraship/include/ship/audio/BlinkyNdspAudioPlayer.h,audio,A,Preserved Blinky implementation/test fixture from migration 06; exact bytes match its recorded authored-source review. Public SDK/LUS interfaces retain their attribution; file identity alone is not an authorship inference.,no,preserve,source inventory; build membership not inferred,db4103085dd8e0119207fe248eb0d0a4790fe343844d4fb90d97b0305e7ca5ee,,,False,verified-review
third_party/libultraship/include/ship/audio/CoreAudioAudioPlayer.h,audio,B+D,Buffered() return type matches official AudioPlayer::Buffered int32_t; mandatory C++ override correction for platforms where int differs from int32_t.,no,preserve,source inventory; build membership not inferred,e827da4567a5db11266fdcb829d74e227ae6830c1a82f68b7f17633ee3f124e4,6ac4c7870c813d0c3e6966a3c0da2082569720ee1e4cef12eaf961d9ed8df475,6ac4c7870c813d0c3e6966a3c0da2082569720ee1e4cef12eaf961d9ed8df475,True,verified-review
third_party/libultraship/include/ship/audio/NullAudioPlayer.h,audio,B+D,Buffered() return type matches official AudioPlayer::Buffered int32_t; mandatory override correction.,no,preserve,source inventory; build membership not inferred,a8ef073a0390bbef1b80cd69d0125be35776f0d6aa5b19d636e324f95f1dfe23,5da7ce12c8612da635526b7bcc1fabc8a43a7a8259adf93d6e3f8166dca45d08,5da7ce12c8612da635526b7bcc1fabc8a43a7a8259adf93d6e3f8166dca45d08,True,verified-review
third_party/libultraship/include/ship/audio/SDLAudioPlayer.h,audio,B+D,Buffered() return type matches official AudioPlayer::Buffered int32_t; mandatory override correction.,no,preserve,source inventory; build membership not inferred,bfa181861027f55e6a28940e79e3720fea294d8aae413bdcd5e650ee173551bb,a8aee9d216f945f8ef6865042e548d357cfe07d69aebd75f58dd45a1d28d7a16,a8aee9d216f945f8ef6865042e548d357cfe07d69aebd75f58dd45a1d28d7a16,True,verified-review
third_party/libultraship/include/ship/audio/SoundMatrixDecoder.h,audio,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,0ce6501f5bccc0fe8b494653c18d03fbdf967020a92ed413ed2796cb75182280,0ce6501f5bccc0fe8b494653c18d03fbdf967020a92ed413ed2796cb75182280,0ce6501f5bccc0fe8b494653c18d03fbdf967020a92ed413ed2796cb75182280,True,verified-upstream
third_party/libultraship/include/ship/audio/WasapiAudioPlayer.h,audio,B+D,Buffered() return type matches official AudioPlayer::Buffered int32_t; mandatory override correction.,no,preserve,source inventory; build membership not inferred,9eed0dc237ca7cb02af46949d573400e596b345fb0fd7ebcb3ed84bfc55da8b8,25d7fec4161b50006f9215a47dddf7b688c32e5a3902a25f035aaf7c7f3d9243,25d7fec4161b50006f9215a47dddf7b688c32e5a3902a25f035aaf7c7f3d9243,True,verified-review
third_party/libultraship/include/ship/config/Config.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,474815994c79178bc85a3901c8f3e10b4f2f5e7148f728e170531b5c63eae2c9,474815994c79178bc85a3901c8f3e10b4f2f5e7148f728e170531b5c63eae2c9,474815994c79178bc85a3901c8f3e10b4f2f5e7148f728e170531b5c63eae2c9,True,verified-upstream
third_party/libultraship/include/ship/config/ConsoleVariable.h,platform/build,B+A,Inherited recursive mutable CVar synchronization replaced by one non-recursive publication mutex and immutable value ownership helpers. Public methods/signatures retained.,no,preserve,source inventory; build membership not inferred,b1d05a8086b968f47cf837385e063f06f992068c9a61160540332dbd726d58fa,f5717674ae320c0978fdbd5641f04ce08e8059208284799cf3d9bbee88ed4442,f5717674ae320c0978fdbd5641f04ce08e8059208284799cf3d9bbee88ed4442,False,verified-review
third_party/libultraship/include/ship/Context.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,097ed6003098efb4825dd5119c54d38cc493e3c355891ee226e8c849e73d75b0,097ed6003098efb4825dd5119c54d38cc493e3c355891ee226e8c849e73d75b0,097ed6003098efb4825dd5119c54d38cc493e3c355891ee226e8c849e73d75b0,True,verified-upstream
third_party/libultraship/include/ship/controller/controldeck/ControlDeck.h,input,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,2cae85fd6d336c58ccd012ba7e15868fefb9b15424b3db7c22598d574ce57be6,2cae85fd6d336c58ccd012ba7e15868fefb9b15424b3db7c22598d574ce57be6,2cae85fd6d336c58ccd012ba7e15868fefb9b15424b3db7c22598d574ce57be6,True,verified-upstream
third_party/libultraship/include/ship/controller/controldeck/ControlPort.h,input,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,8b62eb697ea0e1723de03fb45ac04422401d60cb0869349e85573557da566fcc,8b62eb697ea0e1723de03fb45ac04422401d60cb0869349e85573557da566fcc,8b62eb697ea0e1723de03fb45ac04422401d60cb0869349e85573557da566fcc,True,verified-upstream
third_party/libultraship/include/ship/controller/controldevice/ControlDevice.h,input,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,32d2bd42d70bb0967c8c6c0ed61926b515fc6b13637282e6d9b2e876d55074fb,32d2bd42d70bb0967c8c6c0ed61926b515fc6b13637282e6d9b2e876d55074fb,32d2bd42d70bb0967c8c6c0ed61926b515fc6b13637282e6d9b2e876d55074fb,True,verified-upstream
third_party/libultraship/include/ship/controller/controldevice/controller/Controller.h,input,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,e65a9656d589c81a94e0194cbfe3ccae47f32f1dc226de78486be59e885b0ec0,e65a9656d589c81a94e0194cbfe3ccae47f32f1dc226de78486be59e885b0ec0,e65a9656d589c81a94e0194cbfe3ccae47f32f1dc226de78486be59e885b0ec0,True,verified-upstream
third_party/libultraship/include/ship/controller/controldevice/controller/ControllerButton.h,input,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,e2d8130c36ebfa7f7317790e8990a04dc6a6b31651ab6d4b70228e852b0a5057,e2d8130c36ebfa7f7317790e8990a04dc6a6b31651ab6d4b70228e852b0a5057,e2d8130c36ebfa7f7317790e8990a04dc6a6b31651ab6d4b70228e852b0a5057,True,verified-upstream
